-1	I can conclude that plastic C is the weakest out of all the plastics because it stretched the most. One way that the students could have improved the experiment is to do more than two trials in each plastic because two trials is not reliable enough. also, the students should have checked the length of the plastic at different time intervals, like every minute, so you could see how the plastic stretched over time.
-1	a) Based on the students data, I can conclude that the amount each plastic type stretched at consistent rate during both trials. ^p b) The student could have improved the experimental design by specifying how much weight was being added to the plastic samples. They could've the validity of the experiment by trying different amounts of weight with each plastic sample.
-1	The three pieces of information needed is, which container kept the same mass when vinegar was poured? Which container lost less mass? Which container lost more mass? You could also need to pour more vinegar to each of four separate containers.
-1	To test four different polymer for stretchability the student would need to record the data from the investigation to procedure, and perform a second trial exactly just like the first trial. Two ways a student could improve the experimental design and the validity of the result is first off, could try two more 'test' trials to see if the plastic type and amount stretched can be improved, second off, could use the conclusion to help out with the experiment.
-1	The additional information you would need is to describe the four samples you are using because it doesn't say which samples to use in the procedure. You would also need to know to determine the difference in mass because the procedure only tells you to find the starting and ending mass. You would also need the samples to dry for more than 30 minutes to get better results because the original results didn't have a large difference in mass.
-1	To me I think that this experiment will need to tell what you have to repeat in the bottle and give more examples about what they are doing to make this experiment working.
1	As a conclusion to the data shown on the table, plastic B had the most stretchability. According to the data collected, the information is reliable because, the amount stretched in T!wasn't too different than T2. -The student could've made the experiment more reliable by specifying the exact length of each plastic to start with, and made them all the same. Also the student should've been exact about the weights and made sure it was the same for all of them.
1	After reading the procedure some things are still unclear. They should say what 4 samples are being tested, not just ''mass 4 samples''. Also, how much vinegar should we pour, and in what sort of container? What should we lable the 4 containers as ? How should the samples be removed from the container ? And as always, what are the materials we need, and our there any important things to note regarding lab safety.
-1	In the article it is stated that python is a generalist species while a panda or a koala is a specialist. What this means is that specialists clearly need an environment that they have fully developed too so they can survive ( the need for bamboo and eucalyptus leaves, Whereas pythons can survive anywhere as long as there is some temp influence on them and that is the difference.
1	A good procedure would show a little more information such as,  how much vinegar you pour into each container. It should also tell the size, and or type of containers used in this experiment. Also for it to be more accurate they should have started by making sure each sample has equal mass so it is easier to determine the resaults.
1	One process used by cells is endocytosis.  In endocytosis, the cell engulfs a particle or another organism by completely surrounding it and turning the space with the particle into a vesicle.  This vesicle can now travel into the cell.  Also exocytosis is used by cells to get certain materials to leave the cell.  A vesicle is created around the particle which is then transferred outside of the cell membrane.  Another process used by cells is diffusion through protein channels.  The directs for a protein channel to be opened up in the cell membrane, and diffusion then takes its natural course of moving from an area of high concentration to an area of low concentration until equillibrium is reached.
-1	Pandas in China and koalas in Australia are different than pythons because; pandas and koalas only eat plants and it's usually one kind of plant, whereas the python eats meat.
1	In order to replicate this groups experiment we would need to know the pH of the vinegar, how much vinegar was used for each samples and specifics such as the type of material used, ie. balsa wood compared with pine or type 2 or type 3 of plastic.
-1	A) Overall in this experiment trial 2 had stretched more than trial 7. ^p B) Try adding more weight to the plastic bags and let the weights hung on the bags for a longer period of time.
-1	Pandas in China are similar to koalas in Australia in that they are specialist species because they only eat and can survive off of specific food (bamboo and eucalyptus leaves). Pythons are different because they are a generalist species and survive in different parts of the world eating the different native animals that inhabit wherever they are.
1	DIFFFUSION, or the spontaneous movement of a substance from a high concentration to a low concentration zone;FACILITATED DIFFUSION, or when diffusion occurs through special protein channels located in the cell membrane;ACTIVE TRANSPORT, meaning that the cell invests ATP in order to transport substances in or out of the cell up the concentration gradient by special protein pumps.
-1	To replicate the group experiment you would need to add information even as if the lab is valid.
-1	China's panda and Australia's koala are similar in what they eat. China's panda eats almost nothing  but bamboo, a Australian koala eats eucalyptus leaves almost exclusively. This animals have different python is that they are capable of being around humans.
1	You would need to know how much vinegar should be poured into each of the four containers, you should also know what the acidity of the vinegar is so  that you wouldn't use a stronger or weaker PH level. You would also need to know if you need to incubate the containers so that their environments remain constant.
-1	The students conclusion of this trial would be, plastic type 4 produced 10mm of streching for T1 and T2 produced 12mm so it increased by 2mm. Type B produced 12mm of strechability for T1 and 23mm for T2 for an increase of 1mm. type 3 produced 14mm of stretch ability for T1 and 13mm for T2 decreasing by 1mm. And lastly type D produced 20 mm of stretchability for T1 and 20 mm for T2. That's what a students conclusion would look like.
1	To replicate this experiment you would need to have a list of materials so you would know which samples to use, you need to know how large the samples are, and you need to know why you are doing the experiment.
-1	"Pandas and koalas are similar in that they are both endangered and they eat mostly one thing, ""China's panda, which eats almost nothing but bamboo, or Australia's koala bears which eats almost eucalyptus leaves almost exclusively."" (Achenbach 5). These two are different from pythons because pythons will eat almost any thing."
-1	Pandas and koalas are the same because they are vegatarians the eat leafs and because they are harmless.
-1	In their procedures they would also have to include on how to find the difference in mass. They would have to state that you need to subtract the starting mass from the ending mass. In order to replicate this investigation it is necessary to know now much vinegar is needed in each of the containers. We would also need to know what the units are if their grams and mls.
-1	"Pandas in China are similar to koalas in Australia. They are both specialist species. They both eat plants. They are both different to pythons because pythons are generalist. ""A generalist is a raccon, pythons..' ""A specialist is China's panda or Australias koala."""
-1	To replicate this you would a hypothesis. Also some other information would be amount of vinegar and amount of each sample. You would not be able to retest this experiment this information. One other thing you might need is a control for the experiment, something to compare the results with.
-1	Pandas in China are similar to koala's in Australia because they both eat one specific food that their habitat has. On the story it said pandas eat bamboo while koala's eat eucalyptus leaves. They are both different from pythons because pythons can't eat only one thing and they are generalists.
1	a) No conclusion can be drawn from this experiment because the length of the plastic before the weights are added we not listed. Therefore you can no see wich plastic stretched the farthest. ^p b) Two was they can improve the valitity of this experiment are 1. list the length of the plastic before its stretched and 2. state how much the weight weigh and if they all the same.
-1	a- From looking at the student's data from their experiment, trial 2 had better results than trial 1. In trial 2, they could have done the producure more like the instructions tell them to instead of doing half. ^p b- I do not see anything that they couldhave done differently.
1	Cells use many types of transport to move substances across the cell membrane. Active Transport is a process used where the cell uses energy and transport proteins to move substances in and out of the cell. Osmosis diffuses water molecules into the cell across the cell membrane. And finally, passive transport requires no energy and moves with the concentration gradient to move substances across the cell membrane via transport proteins.
-1	Additional information I would need to know to know is how much vinegar I would need to put into each up. This information would make sure that I get the same results every time. Instead of putting too much or too little of the substance.
-1	The student could of improved their experiment by leting it stretched a little longer or add another clamp to the plastic sample.
-1	The polymer type B had the greatest stretchability because its average amount stretched was the greatest. At 22.5mm stretched average it was higher than type D's 20mm average.Types A and C were less stretchable than type B by 11.5mm and 9mm respectively. The valiability of the results could be increased by the reasing the amount of trials. This way the averages would be closer to what they should be. The design also could be improved by starting the weight of the weights. 2000kg and 200g would be a kings difference on results.
1	A conclusion based on the table is that plastic type B was the strongest because stretched very much and it did not break. Two ways the students could have improved the experiment is specify how much weight to add to the plastics, and tell us how long the plastic samples should be.
-1	Pandas in China and koalas in Australia are similar because they both eat they're same food everyday they don't change their diet.
1	In conclusion, plastic type B had stretched the farthest. The two types were both pretty constant with ie newl have menis. A way this student could have improved this was by telling us how what the original measurement the plastic type was. Therefore we could see how much it's stretched. I think these types could have done another trial to make the experiment a little more valid.
-1	a. Plastic type D stretched the most and A stretched the least. ^p b. They could have done a 3rd trial they could explain what brand of plastic each type was.
-1	In order to rept this experiment they could have multiple trial. And also kep the lab going for 48 hours in place as they also need ti have a TV and DV content.They also could or tabled their data up and made a graph to show increase or decrease
1	Plastic type A stretched the least. They could have made this environment better by telling all this you what the plastics were. They could have said how much weren't they used. They finally could have said what the starting length should be.
-1	A specialist is China's panda, which eats only bamboo and Australian koala that only eats eucalyptus leaves. While the python is a generalist, when is a human being who with the assistance of tech can live anywhere fro Florida to Antarctica.
-1	You need to add to number 4, it should say how much distilled water, for number 24 it should say how much vinegar.
1	A conclusion that can be drawn based on the students data is plastic type B is more stretchable than the others because in T1 it stretched 22mm and T2 it stretched 23. The other 3 plastics didnt stretch as far as plastic B. Two ways the students could've improved the experimental design and/or validity of the results is did a third trial, and measure how far the plastic was on the edge of the table.
-1	How much vinegar you will need to put in the container, what is the control variable, what's the dependent  and independent variable.
-1	Koalas and pandas alike are specialist, they both rely on one food so once. For example pandas only eat bamboo and koalas only eat eucalyptus leaves. Both species are different then cobras because they are specialists and cobras are generalist so they can survive on multiple types of food.
-1	Pandas in China are similar to Koalas in Australia due to the fact they are specialist. Which means they favor stability. The difference between them & the pythons is pythons are generalist that can adjust to change & in our changing World, They can do best in & around humans which koalas & pandas can't based on their classification.
-1	Pandas are specialists along with Koalas. They both eat a specific plant/tree, bamboo and eucalyptus. Pythons are a generalist pythons eat meat, any kind of meat and can live anywhere. When pandas and Koalas have specific places.
1	The student did a good job conducting this experiment. There was an indepent variable, the type of plastic, and there were multiple trials. The weakest plastic was B, because it stretched the most, and the strongest was A, because it stretched the least.^p One way the student could have improved this experiment would be by using the same amount of weight that was stretching the plastic. Another way could be by drawing a line on the plastic so they would measure it in the same spot, start and end.
-1	A panda is similar to a koala because it only eats one thing, bamboo. However a koala eats eucalyptus leaves. This differs from a python which has a broader diet which is why it can survive in more places. I can also tell that a python can eat different things because, swallowed an alligator. Also, the article states, ''you could probaly have pythons snacking up the Pitmeas river.''
-1	Polymer type C was the strongest plastic with only a difference or 1mm in two trials. This student could've listed the starting length of the plastic.
-1	A) Based on the data table plastic type A had the most amount stretched so it is the stretches. ^p B) One thing they could have done was add weight and see which one would rip faster another thing they could of done was add more time.
-1	Pandas in China are similar to koalas in Australia b/c the panda only eats bamboo and the koala only eats eucalyptus leaves. They're both different from pythons b/c pythons eat rats. Which shows the panda & koala are both plant eaters while the python is a meat eater.
-1	Both China's Panda and Australia's Koala bear only eat esentially one type of food and rarely eat others. Panda's eat bamboo and Koala eat eucalyptus leaves. Although a python can adapt to eating any kind of animal.
-1	Conclusion, the tape has stretched more because of the weight level has a high level of density. To improve, they should make a bar graph.
1	I think that knowing the temperature in the envoment would be very useful, I'm sure it we heated the samples or froze the samples, we wouldn't get the same results. Also, we need to know what type of environment we should place this in. Should it be sunny, dark, windy, hot, cold, etc. I also think we should know what kind of container and how large it should be, we don't even know the right amount of vinegar to pour on the samples. This experiment is missing too much information.
1	Based on the student results, I can conclude that plastic type B is the most stretchable. In the data, plastic type B stretched to 22 mm on T1, and 23mm in T2. None of the other plastics had stretched as much. Then ways to improve this experiment is to add another trial and average the data. Also the student needed to tell exactly how much weight he clamped to the plastics.
-1	Atleast three pieces of information I would need to replicate this experiment is (1) what safety equipment should I wear? (2) The exact way to extract the samples from their containers (3) what do I need to determine the mass of each sample?
-1	I would need to know the amount of vinegar  added to each sample which have to be the same replicate the experiment.
1	a.) Plastic type B has the highest stretchabilty.^p b) The students could have improved the experimental design and validity of their results. They could have specified the amount of weights and kept that constant. Also, they could have done a third trial for each plastic to increase accuracy.
1	To replicate the experiment you wood need to no what materials they used for the experiment. Also you wood need to no how much vinegar they put in each of the containers. Finally you wood need to no what size the container is so that you can tell how much of the vinegar is tuching it.
-1	My conclusion from the data is that A streched 2mm, B streched 1mm, C streched 1mm and D stayed the same at 20mm. ^p Name the plastic being used. Add how much each plastic streched.
-1	Pandas and koalas are similar because they are both specialists. The panda eats almost nothing but bamboo: Australia's koala bear eats eucalyptus leaves almost exclusively. A panda and koala differ from pythons because a python is a generalist with the assistance of technology it can live anywhere.
1	The first stepis mRNA connects to the ribosome to keep it in place.  Secondly tRNA brings the anticodons and they match with the bases pair.  On the third step another tRNA brings another anticodon and the amino acids at the end stick togather. And the fourth step is that these steps are repeated and all the amino acids stick together and form a protein until they get to the stop codon.
1	There are several pieces of information that needs to be added in order to replicate
-1	I would need to determine the mass of four different samples, then I would sample the marble of the starting mass, then I would make sure that I have labeled of all the samples of starting mass, ending mass and difference on mass. After 24 hours remove the samples from the containers and allow it to dry.
-1	"Pandas are similar to koalas because pandas eat nothing but bamboo and koalas eat nothing but eucalyptus leaves. Its also says in the Article ""they are both specialists."""
1	Based on the students data plastic B stretched the most with 22 mm for trial 2 and 23 mm for trial 2. These students could have improved in a lot of things. First off they could have been more specific in their experimental design. They could have been more specific and told how the weight of the weight was. They could have also added more trials to get a better result.
-1	First, you would need to gather all of your materials. That is important because you don't want to start an experiment and not have every thing ready. Second, you need measurements of how much vinegar or every experiment would be different. Lastly, you need to remind to make a control group to compare results.
-1	Pandas in China and koalasin Australia are similar because there is a low popabitial of both and they eat very specific types of food. But a python is diffent. A python eats almost anything. As the artical said, even alligaters.
-1	The panda in China and the koala from Australia are both considered specialists. This is because in order to survive they need a stable environment. The panda eats only bamboo and the koala eats eucalyptus leaves. This differs from the python which is a generalist. The python doesn't need only one thing to live off of because it is able to adapt.
-1	a) In conclusion, plastic type A is the strongest plastic and plastic type D is the weakest plastic because it streched the most. ^P B) the student should have made sure all the plastic lengths were equal. The experimenter should have also tested them all at the same time to get accurate data.
-1	To replicated the experiment, I would need to know the time at which they began and the time they ended at.
-1	China's panda bears are similar to Australia's kolas because they almost eat nothing all pandas eat is bamboo and all koalas eat is leaves. Both panda's and koalas are different from pythons because they're not as dangrous as them they dont spit out vinum and they mamals and pythons are Invasive species and reptiles.
1	In order to complete this experiment, you would need additional information. You would need to know the list of materials to have everything to complete your experiment. You would also need to know where the experiment was performed to weigh any outside factors. You might also need to know to know the constants. What type of vinegar, and what time you started.
-1	b) 1. Perform the second trial different than the first. ^p     2. Repeat with fresh plastic. ^p     3. Add more than one types of plastic.
-1	Additional information you wold need for this experiment is how much water was in each cup, you should also know if all the materials are close in size.
-1	Pandas in China and koalas in Australia are different than pythons because; pandas and koalas only eat plants and it's usually one kind of plant, whereas the python eats meat.
-1	You would need to know how much vinegar to put into the cups, that way you would get more accurate results.
-1	Pandas in China are similar to koalas in Australia b/c they're both a type of bear that like to stay up in trees $ eat one type of food other bamboo or eucalyptus. They are different from pythons b/c pythons eat meat like other animals $ they eat plants/leaves. Also pythons are reptiles $ they're mammals.
1	Some additional information you would need to replicate the experiment is the amount of vinegar needed for step 2, what size  you need to make the samples key and what kind of container you need to put the samples in.
-1	In order to replicate this experiment, you would need to know some background information on how much acid rain across each sample. Another piece of information needed would be is how much vinegar was pour into the separate identical containers. A third piece of information needed in order to replicate this experiment is how the gram measurements were taken use they taken using a gram soak? All of these things are needed in order to be able to replicate this experiment.
-1	I would have to check the mass of four different samples. Put vinegar in each one of the separate containers. Put a sample of a marble in one container and label it then repeat with the limestone, wood and plastic. While waiting 24 hours. I would remove the samples from their container and rinse them with distilled water then allow the samples to dry for an half an hour.
1	I would need to know if there was any specific material we needed like special wood or plastic. Some other information I would need is what kind of vinegar they used white or red. One last thing would be, does it matter what you dry them with just in case it could effect it
1	To replicate the group experiment you would need to know what size container the group used to hold the samples. You would also need to know how long to rinse the samples. You would also  want to know how they dried the material, if you want to get the same data.
-1	Pandas and koalas are similar because they are both specialists. The panda only eats bamboo, and the koala survive as on just eucalyptus leaves. A python on the other can adapt and is a generalist who can survive in multiple different areas.
-1	a)The amount stretched by T2 showed more improvement by having it stretched because the different material. Both were investigated at the same time. One place was more affected.^p (b)One way is is by maybe leaving it a little longer. Or use different types of weight.
-1	The panda in China and the koala bear in Australia are similar because they both only eat one specific food and are herbivores. Both animals are different from a python because pythons eat anything.
1	"Some additional information I would include on the group's procedue would be to specify the types of ""samples"" from the first step. Also, to tell what material or size the four identical containers should be. The way the masses were measuredshould also be included, along with the type of vinegar used to mock acid rain. The place and room temperature that the samples were put to dry should of been written as well. Lastly, they should have marbled a control variable such as all the samples put in with water instead of vinegar."
1	A) My conclusion based on the students data would be that plastic B has the highest stretchability. I say this because plastic B had stretched more in 5 minitues than any of the other plastics in this expirement. ^p B) There are many ways this student could have improved their designs. One way they can improve their designs is to provide the weights of both the samples and weights. They could have also add more trials to improve their design.
-1	"Pandas in China are similar to koalas in Australia by not eating meat including humans. According to the author, ""...China's panda, which eats almost nothing but bamboo..koala bear, which eats eucalyptus leaves"" In other words, they're different from pythons because they only eat thing from the earth."
-1	One way they could be more clear is by  using how much vinegar into the containers. Also they can write ho to much of the different are needed and if you need  to place the samples in a certain pt.
1	The additional information that is needed in order to replicate the experiment is the amount of vinegar that should be placed in each container. The amount of vinegar must be kept constant in order for the data to be valid. The results acquired from the experiment can be affected if the amount of vingar  was increased or decreased. Therefore, the amount of vinegar is needed in order to replicate the experiment.
1	Plastic type B is the polymer plastic with the highest stretchability because in both trials it had stretched the most. this experiment is not very valid because the different polymer plastics started at different lengths which may have an effect on how much it stretches. Also, the measure of the weights weren't specified.
1	You would need to know the size of the samples and how much vinegar to use. The size of the containers would also be vital to replicate the experiment.
-1	In order to replicate the experiment, i would need to know the brand of vinegar,
1	To replicate these students experiment you would have to know what the samples are of that you're using. You would also have to know where you're leaving these  containers. And lastly, to replicate this experiment you may need to know the type of container you're putting these in, that and / or the size of the original sample.
-1	Before the students put the objects in the solution, they should have weighed each sample. The students also should have had a control for their experiment to truly tell if their data was correct. To make their experiment better, they should repeat the experiment more than once to see if their data matches.
-1	Koalas and pandas are both similar in each other because they both require exclusive and specific habitats to survive. For instance, the Australian koala's diet consist strictly of eucalyptus leaves, as well as the Chinese panda bear which survives off bamboo. These two in comparen to the pythons which can survive in any environment that is warm.
-1	Pandas in China and koalas in Australia are different from pythons because they are specialists, while pythons are generalists. According too RobRoy MacInnes, specialists favor stability and generalists favor change. Pandas and koalas are similar because they both live in only one area and eat the same food, but pythons differ.
1	a: Plastic type b has the most amount of stretchability in all the four plastics. ^P b: The students could have repeated the experiment a third time and made sure that they were adding the same size weights everytime.
-1	In the article it states that the Chinese panda and the Australian koalas are both similar because the panda eats bamboo and the koala eats eucalyptus leaves, these are both similar. The pythons are different because it is a carnivore which only eats meat.
-1	I think that these braid made to for the
-1	Pandas and Koalas are similar because they both eat plants wich makes them different to pythons. Pythons eat other animals and live in hot weather.
-1	How much liasis was used in each container,rinse with distilled water for how long .How much the container have to be.
-1	A) Based on the information it have plastic type B has a high stretchability compared to plastic type A whas stretchability is very low. ^p B) They should've added a materials so we know what they used to do their experiment. Also they should've wrote conclusion so we knew how their experiment turned out.
-1	Aluminum foil & Black paper is good to wrap around a cup because you could have one cup in any kinds of shape you want to the cup pluse using aluminum foil hold the cap real tight and the black paper you could put it wet. The alinum paper for it to look like some thing you want it to come out.
1	To replicate the experiment, a person would need to know how much vinegar is added to each sample. They would also need to know what containers they used. A person would also need to know if the containers were covered or not during the experiment.
1	Three process used by the cell to control the movement of substances across the cell membrane are active transport, passive transport, and a semi-permable membrane.  Active transport is the process in which the cell moves materials across its membrane with the use of energy.  Passive transport is the movement of material across the cell membrane without the use of energy.  A semi-permable membrane is what helps the cell control what pass through the cell and how it gets in.
-1	Pandas in China are similar to koalas in Australia because both species eat only one plant almost exclusively. Pandas eat almost only bamboo, and koalas eat only eucalyptus leaves, so they are both specialists. They are both different from pythons because pythons are generalists, and can live in many places, unlike the specialist pandas and koala bears.
-1	a) Based on the data plastic type B was the best best plastic to resist the weight stress. ^P b) The student must have added a control group and performed more trials.
-1	Three additional pieces of information  I would need to replicate the procedure are to gather materials, use a control, and when it's finish to record the data.
-1	a) A conclusion in the student's data is that plastic type D stretches more than the other plastics do. ^p b) The student could have improved by adding on the procedure what types of plastics to use. Also the student could have added how much were the weights he used.
-1	A panda in China is similar to a koala in Australia because they are both specialists. A panda eats nothing but bamboo and an Australian koala only eats eucalyptus leaves. Neither of them could survive where their food isn't supplied. They both differ from pythons because a phython is a generalist who can live in at least one-third of the United States. A python doesn't just have to live in one location.
-1	The table characteristic property we formulate in the table because 10 +12=22 and amount stretched (mm) T1 = total is 44 and T2=600 the total att ch 9 clamp to the bottom plastic sample.
-1	In order to replicate the experiment, I would have to know the hypothesis of the experiment, because I am ensure of what i am testing for. Also, the problem to know what I am trying to prove, and the conclusion to see what resulted from the experiment, without these pieces of information included, it is difficult to realease the experiment because you were only given the procedure and not the full lab report.
1	A)In conclusion, plastic type B has stretched the most probably not the most dependable material. The best plastic type would be A. Plastic type A can withstand the most support of weight in the bag so you don't have to worry about it ripping. ^p B) These students should have conducted a third trial. It would have made for finding a better average of stretching on the plastic type. Also explain how much weight was stretching these plastic bags.
-1	Pandas in China are similar in many ways one of them is they both eat plant while the panda eats bamboo sticks and the koala eat leaves but they are different from pythons because pythons are mostly found in California while pandas are found in China also because of their appearance.
-1	The sample is marble, starting mass 9.8, ending mass 9.4 and difference in mass - 0.4. The limestone sample, starting mass 10.4, 9.1 ending mass, difference - 0.4.
1	Plastic B stretched the most out of all of the plastics. To improve this lab the students should give a specific weight to add so it is the same for all test+ should make a specific length for the plastic.
1	a) Plastic type B had the most stretchability while plastic type A had the least.^p b) All the plastics should be the same length. Make a machine add the weights and remove them and the clamp b/c a human may place the weight w/a different amount of force for every plastic.  Put two clamps instead of tape b/c the tape may evert it's own force while the clamps wont.
-1	Panda from china and koalas from Australia are in the very similar.They are both specialists.They live eating special plants like bamboo and eucalyptus leaves while pythons are very different.They can eat almost anything and kill only animals as a source of food.They are also eaten made pets so they have a better chance of survival.
-1	B, tell wat the a weightt of weights were.
1	A) A conclusion that I can draw from the student's data is that plastic type B stretched the most. I know this is accurate because during the second trial it come to be about the same. ^p B) To ways the student could have improved the experiment are ^p 1) He/she should have added how much each weighed and 2) He/she should have put the lengths of the plastics before they were stretched in her data.
-1	"Panda's in China and Koalas in Australia differ from pythons in that pythons are ""generalist"" whereas Koalas and pandas are specialists this means that pythons can thrive in multiple habitats, which differs from the pandas and koala's that need specifics (such as bamboo for pandas) to survive."
-1	Pandas in China are similar to koalas in Australia because they are both specialists. They both only eat one type of food each. Pandas only eat bamboo and koalas only eat eucalyptus leaves. These animals are both different from pythons because pythons are generalists, which can adapt to eating the native species, unlike the panda or koala
-1	Both pandas in China and Koalas in Australia are similar because they they are specialist. This means that they would not be able to survive anywhere else because the certain food sources they need are only incaled in China and Australia. A python , a generalist is different because it can live anywhere on earth, as long as it has a climate that is suitable.
-1	Pandas and koalas are similar because they are both specialists species who only eat either bamboo (panda) or eucalyptus leaves (koala). They are different from pythons because pythons are generalists and are most abundant because they do best around humans ans can live basically anywhere while koalas are restricted to Australia & pandas to China.
-1	B) One thing they could've improved on would be the description on the steps, explain it more with detail. Another thing the students could work on would be to define the control. ^p A) Polymer Investigation.
-1	In the article it explains that pandas and koalas are natives to the country, while pythons on the other hand is an invasive species due to the fact that there not native to the U.S. but they're growing up any ways and causing problems unlike the panda who are just eating only greens.
1	A person trying to replicate this experiment would need to know what type of containers to put the samples in, how much vinegar should be added at the temperature that the containers should be kept under. All of these would be information a person trying to replicate the experiment would need to know.
-1	To replicate the experiment you would need to add as the first step gather all materials. In step two they should tell the amount of vinegar that was used. Step six should be changed to, after allowing each sample to dry determine the mass.
-1	Pandas in China are similar to koalas in Australia because the both feed off of one food source. The panda eats only bamboo while the koala eats only eucalyptus leaves. As said in paragraph 21, pandas and koalas are specialist. This contrast with the python which is a generalist and can adapt to different food sources in the area.
-1	The group of students didnot tell us the diffrent samples nor did their procedure tell you to find the starting mass and the difference in the starting mass and ending mass.
-1	Pandas in China and koalas in Australia are both specialists; both species eat only a certain plant. The pandas eat almost nothing but bamboo and the koalas only eat eucalyptus leaves. Those two animals are different from pythons because pythons are generalists, which means that they can adapt to almost any also where as specialists cannot.
-1	There is much additional information necessary in these procedure in order for one to be able to repeat it in step 1, the four samples should be specified as marble, limestone etc as they were in the data table. In step 2, how much vinegar (ie in ml) should be desorined as  well as the type of container (a jar/plastic/beaker etc) also in steps vi, determining the mass could be also tried more by saying what type of measurement should be used such as beams. Lastly, there should be a step 7 directing us to find the differences in mass as it does in the data table.
-1	Pandas and koalas are both mamals and humb . They are diferent fromoe pythons is that they of warm and fluffy and furry and snake are scale and unapealing to the eye.
-1	In conclusion, based on the students data there are four different type of plastic. Based of the plastic are T1,T2 their amount stretched (mm). And based in the Dutch table T2 is more stretched than T1. The students can describe experimental based in diffent plastic . And the students can based in that data table the T2 is more stretched.
-1	After reading the groups procedure, some information I would need to replicate this experiment would be the temperature of the distilled water. Also, I would need to know how much vinegar that the group put in each cup. Lastly, you would need to do multiple trials for reliability.
-1	Since both pandas and koalas are vegitarians and are specialists, who according to the story need stability they are very similar. The author means that since the earth is rapidly changing koalas and pandas will if not already become extinct. Pythons can cooperate with change, especially since they are meat eaters. As long as they have more than one source of food their existence will be longer than koalas or pandas.
