0	In order to replicate the experiment you would need to know what kind of vinegar you would put the samples in, how much vinegar you would put each sample in and how many times would be needed to rinse each sample of the vinegar.
0	Based on the student's data, plastic B stretched the most with 22, and 23 mm in their trials respectively. However, the student cold've recorded the starting length and the difference in length, as from this data the reader doesn't know if these results are comparative. In the procedure, the first step is measuring the length, but i don't see that data. Another improvement wold be more trials.
0	The first thing is that the students needed to specify their samples in the procedure instead of just being general saying samples. They also need to tell you to find & record the starting mass of each sample. You'd also need to know how much vinegar to pour into the contairs. Finally, they need to say at what temperature they should sit (room temp).
0	To replicate this experiment i would need to know how much vinegar to put into the container.
0	A conclusion based on the table is that plastic type B was the strongest because stretched very much and it did not break. Two ways the students could have improved the experiment is specify how much weight to add to the plastics, and tell us how long the plastic samples should be.
0	There is not enough data to draw a conclusion from the students data, the students never told us what the starting length of the polymer plastic where and they never told us how much the weight weighed.
0	In order to replicate the experiment, one would need to know some background information on the properties of marble, limestone, wood and plastic. Specifically, their chemical makeup and the elements contained in the samples. A second piece of information you would need to know is if there should be multiple trials. Thirdly, one would need to know the effect of acid rain on the samples physical properties in order to determine a valid hypothesis/conclusion.
0	I would write how much vinegar was put into each of the test tubes. Also I would repeat the experiment again to see if the information that I have is accurate and write why these is vinegar being added to each of the four samples.
0	The information not included in the procedure that should be stated is the amount of vinegar added to each of the containers.
0	Some additional information that I would need is the amount of vinegar they poured.
0	Based on the students data I can conclude plastic type B was the stretchiest polymer. The students could have improved there experimental design by telling us the type of polymer plastics they used, and they should have indicated in the graph how much weight was used on each type of polymer to stretch it out.
0	"Pandas in China are similar to koalas in Australia because they are both specialists. They eat trees and are very harmful. They are both different from pytons because pytons eat other species, and they are very harmful. ""A python swallowed an alligator and there's not a delicate way to put it exploded"" according to the article."
0	A conclusion I can draw from the data is that plastic type A had stretched more in T2 than the rest, the others were only one mm apart while plastic type A, had a difference of 2mm. One way the students can improve their experiment is by having the plastic the same length in the beginning and the second way is by adding how many weights it took so the plastic would stretch.
0	The additional information that is needed in order to replicate the experiment is the amount of vinegar that should be placed in each container. The amount of vinegar must be kept constant in order for the data to be valid. The results acquired from the experiment can be affected if the amount of vingar  was increased or decreased. Therefore, the amount of vinegar is needed in order to replicate the experiment.
0	a) Based  on the students data, plastic type A had the strongest resistance against weight and therefore makes it stronger than the rest because plastic A stretched 10-12mm while plastic B stretched 22-23mm. ^p b) The students should have had the same size plastic strips for each type. A third and an averaged measurement for each plastic would make the data even more valid.
0	Well Im not sure about this answer but if you want the same answer you repeat the steps in order to get the answer. But I think if they do the wood the viniguer will suck up-more because wood suck any liquid up. So it would have a different answer.
0	In step three, you would need to know how much of each sample to use. Also in step to you need to fill each container with the same amount step 4 you must rinse each stone as much. Also there is no control variable.
0	In order to replicate this experiment you would need to know how much vinegar you put into each sample. You would also need to measure them at the exact time because the one you measure last might grow a little more because it was sitting longer.
0	A) Plastic type B is easily the most sufficient plastic because it had the highest measurements for both trials. ^p B) 1.They could of easily measured for more time. This way they could see how much more it could stretch. 2. They could of had one more trial usually an experiment has 3 trials. This way average will be more precise.
0	the first thing the procedure needs to specific measurements the second thing it needs to identify each material. And the third thing is they need a controlled.
0	a. Based on the data on the table, I can conclude that plastic B was the stretchiest followed by plastic D, C, then A. His results also seem precise because he did two trials and they were totally close to each other every time.  ^p b.  In the procedure, the student should have made each plastic sample the same size keeping it a constant variable. They also should explained how much weight to put on the clamps as it was omitted in the procedure.
0	50% of the plastics stretched farther & the second time, 25& did worse the second time and a 5% did the same. ^p A third trial might help and explain what the if plastics were.
0	a The conclusion is that one were smaller the another one large and in the end they both equal^p b- One way to improved is experimental design is if they change the weights. Another way to improve this experiment if they try more trail there going to be better.
0	A. In conclusion based on the students data, T1's plastics where a little bit weaker the T2's. ^p (B) One way a student could have im proved the experiment is by adding more length to the plastics. ^p Another way to improve the experiment is by trying more trials.
0	Additional information I would need to replicate this experiment would be the amount of vinegar needed to pour into the containers, the size of the containers themselves, and how long I would rinse the samples with distilled water after the samples are removed from the vineger.
0	Plastic type D stay the same . They should had left more minutes to hang.
0	They need to measure the amount of vinegar and only put in one container. You need to measure the mass clearly not just estimate. You get the mass before you do anything to it.
0	After experimenting which plastic was more pliant, the conclusion was made that plastic type B was the most stretchable in, both, trial A and trial B. Two ways the student could have improved the experiment are changing step 7 and making it less vague and say specifically re do steps 1-6 for a second trial, etc. The student could be sure to time each trial for accurate validity.
0	To replicate the experiment you need to know how much vinegar to put in the containers, there needs to be a control, and you also need to know the shape of the objects because shape could have an effect on how much material gets dissolved.
0	A)I conclusion all of the plastic stretched but plastic type B stretched the most in bath trials.^p.B) Two ways the students could have improved their experiment design and or validity of the results are.They could have told how much weight to add to the plastics.They could have told the plastic pieces original length.Those are two ways the students could have improved their experiment.
0	In order to replicate experiment Acid Rain'' you will need  get four seperate but identical containers, the materials marble, limestone, wood, and plastic. After you have these materials you need to weigh them before you put each of them in their own container, After you have these materials you need to weigh them before you put each of them in their own container. After 24 hours, rinse the solutions off and weigh the mass again.
0	a)From viewing data from me polymer investigation, it shows that plastic type B truly has the most stretchability, because it stretched the most out of all the polymers at average of 22.5 mm.^p (b)The experimental design would have better if adopt a trial 3, then the accuracy would go up. Another thing that you could have done was specified how much weight your adding, and if its the same amount for all plastics.
0	In conclusion, if the student was to go on with the investigation, T2 will allways have depending on the plastic 12, 23, 13, 20 up the numbers. ^p Two ways the students could have improved the experimtal are, 1) The could of told us how much weights to and 2) If they hang the clamp for 10min the experiment might have change.
0	The information I would need in order to replicate the experiment is after you allow the samples to stand dry for 30 minutes does it have to dry in a cool area? What type of area it has to dry in and after it sits for 30 min what happens after you determine the mass?
0	Pandas and koalas are similar because they eat mainly one type of food for them. Pandas eat bamboo and koalas eat eucalyptus leaves. They differ from a python because pythons can eat just about anything...one even attempted an alligator.
0	a) After investigating how much each plastic type stretched, a conclusion has made that plastic type B stretched most than D, Than C and plastic type A stretched the least. b) Two ways the student could have improved the experimental design was to first use the same starting length of the plastic bag that could effect the results and secondly be more specific about how much weight to add.
0	In order to replicate this experiment I would need a scare in order to get the mass. Next, I would need tape and markers to label the containers. Last, I would need all 4 samples and graduated cylinders as a container to replicate this experiment.
0	China's panda eats almost nothing but bamboo tha is why China's panda and Australia's koala are similar because Australia's koala they eat eucalyptus leaves almost exclusively. and China's panda and Australia's koalas are both different from pythons because pythons don't eat the same.
0	In conclusion, based on the students data there are four different type of plastic. Based of the plastic are T1,T2 their amount stretched (mm). And based in the Dutch table T2 is more stretched than T1. The students can describe experimental based in diffent plastic . And the students can based in that data table the T2 is more stretched.
0	a) Some plastics could stretch alot more than others. Plastic B stretched the most. ^p b. The students could added different weights on it and see if that changed the results.
0	You would need the weight of the samples to see how much everything weighed.
0	Some additional information they could have added was they they should have weighed the sample before they put 4 in the vinegar.
0	The students data needed to include how much of the solution was poored. They also needed to find out if the rocks weighed the same when they started.
0	3. a) Plastic A and C have very similar inatups based on the amount they stretched, and likewise with plastic B and D. ^p b) The entire procedure is vague and contains no actual numbers. One way they could have improved would be if, they specified the amount of weight they used to get this results they got; And the way , just to help the people trying to reperform this experiment this experiment would, would be to specify which platics are done at which time.
0	If I was going to repeat this experimen I would need to Know 2 things about the vinegar I would need to know how much vinegar to put the samples in and what type of vinegar.What type of plastic would I need what temperature would I put the samples soak in.
0	The conclusion based on the student's data is that plastic type B did the best out of all of the other plastic types in both trial 1 and 2. Also, two ways the students could have improved the experimental design and validity of the experiment again and to use more plastic types.
0	Panda's and koalas are both similar because they are specialist. They need a very specific climate to live or they will die. Pythons differ from these two animals because pythons are generalist. Pythons have a much broader range that they can survive in.
0	Plastic type A was the only type of plastic that stretched the most. The student could of improved the experiment design by having two measuring devices. Also, they could of used heavier weights.
0	I would need to know the amount of vinegar that is being poured in the containers. With what am I going to measure the mass of each sample. I think that I would also need to know the problem that is trying to be solved (specifically, what am I trying to find out).
0	The China's panda eats almost nothing but bamboo and the Astrailia koala bear eats eucalyptus almost exclusively.
0	In conclusion to the polymer investigation lab, it is clearly known that plastic type B was the most stretchable while plastic type A was the least, according to the data collected. To improve the experiment the lab testers should have made sure that the plastic were all at the same length at the stare and recorded it. Also, they should've made sure they used the same weights.
0	(a) From the given results, one can conclude that plastic type B is the stretchiest type out of the four that were tested. ^p (b) However, there are same ways that the validity of this experiment could be improved. One improvement could be to specify the original length of the plastic. If the sizes vary, the data found is useless. Uncomparable. Another improvement to this experiment could be to perform more trials. You can not obtain consistancy, a needed ingredient in an ideal experiment, in only two trials.
0	Are other information you might need to redo this lab is after what time did they messure the samples again? now much vinigar they used, and what progress the samples made inbetween.
0	I would also have to know how much vinegar to put in the cups as for as (ml). Where do I put the cups in the sun or refridarter, where do I let the samples dry in the open or the outside.
0	In order to replicate  the acid rain experiment, we must know more than what the group has given us. For example, in step 2 the students don't tell us how much vinegar needs to be poured in each container. They also don't tell us what kind of container and if it matters what it is made out of. In step 1 & 6 the group tells us to determine new mass of the samples. They don't say what we use or how to find the mass of the samples. Another problem is that they don't tell us what the samples are until we see the data table, they should say it in the procedure.
0	Plastic type (A) stretched (2in) and plastic type (D) it didn't stretched at all.
0	At the start of the procedure, we would need to know what four samples we were testing. Otherwise we may test materials not even associated with the experiment. We also need to know how much vinegar we should put in the containers. We finally would also need to know what kind of containers we would put the samples in, plastic, glass? We need to know this as well.
0	To replicate this experiment additional information you would need is a time chart to keep track of time.
0	What you would also need to know is why you would leave it in the container for 24 hours, and not any other time .How you got the mass for the four different sample and why you would let it sit out for 30 min.
0	Conclusions drawn from this experiment is that plastic type D had stretched the most and is most flexible. While plastic type A had stretched the least and is the least flexible. The student could have stated what the types of plastic were though. So instead of seperating them by letters, who'd know exactly what they are. He should of also said how heavy the weights would be and made sure they were all kept the same weight.
0	Something that the group would need to do in order to make the procedure better is make sure one step is always gather materials. This insures that who ever has to do the experiment gets everything before they start. Second make the sets easier to understand, step 3 is very hard to interpret. Lastly make sure you clean up them at the end.
0	To successfully replicate this experiment, I would need to know how much vinegar to put into each container because the results might come out differently with different measurements of materials. I would also need to know the amount of each sample to place in the vinegar. The final piece of information I would need to know is how much distilled water I am allowed to use to wash the vinegar off of the samples.
0	After reading the groups procedure the additional information you need is the dependent and independent variable, central and costenit,hypothesis, and problem statement.
0	"In conclusion, plastic type B was the strongest out of all the plastic types. It stretched the most. Plastic type A was the weakest. ^p These students could have improved their experiement by writing ""record your data"" in the procedure after each trial. Also they could have created a graph to show their results in a clearer way."
0	My conclusion based on the student data is that plastic typ D stretched the most and plastic type A stretched the least
0	Each plastic type had stretched about 1-2 millimeters, as where type D did not stretch much, therefore the type D plastic was the strongest.^p Two ways the students should have improved there experimental design would be not to use the same plastic each trial, do it three times instead of two, and include the length from floor to table.
0	In order to replicate this experiment there are a few things that could be done. One would be to say how large each sample should be. It should also include what type of sample is being tested & another thing would be to include how much vinegar to use. Another good thing would be to have multiple trials.
0	You would need what the outcome is after the 24 hours. Label what liquid you used for this lab.
0	Need to follow the procedure, also need to know them too.
0	To replicate this experiment you would need to add what scale weight rocks with. You will need a more detailed procedure with a lot of steps so what youcan know what you have to do.
0	Before the students put the objects in the solution, they should have weighed each sample. The students also should have had a control for their experiment to truly tell if their data was correct. To make their experiment better, they should repeat the experiment more than once to see if their data matches.
0	A.) The conclusion I have drawn about the students data table is that plastics A and B where stretchable. While C actually decrease in size and D did not stretch at all. ^P B.) Two ways that the student could improve this experiment is by naming the different plastics so you know your not looking the same kind of plastic that then once. Also to add more trials because they only held two.
0	Pandas in China are similar to koalas in Australia because they are both specialists. A specialist like the panda and koala both eat specific things and might not be able to adapt to a new place like a python. Pandas and koalas are different from pythons because pythons can live anywhere from Florida to Antarctica to outer space. Where as pandas and koalas can not.
0	Plastic Type C stretched the most in both of its trials and plastic Type A stretched the least in both of the trials. The students could have allowed the plastics to long longer than 5 minutes, incase it takes some plastics longer to stretch. The students also could have used plastics that all had the same length to begin with, to eliminate all chances of error.
0	Make sure they start with the same mass.
0	So far in the procedure they tell you into determine the mass of samples pour vinegar into each cup. Let silt for 24 hours, take samples sit and dry them. You would then received the ending mass and subtract the difference.
0	By looking at the results, one can see that plastic type B and D stretched almost twice as much as the other two types. This shows us that B and D are most likely low density polymers because of their flexibility. A and C however are not as flexible and therefore are high density polymers. The experiment could have been improved by adding another plastic type or running more trials. The weights could have been changed also to test the strength.
0	a) In this experiment,it  can be concluded that plastic B had the most stretchability with 22mm in trial 1 and 23mm in trial 2. Also I can conclude that plastic A of the polymer plastics stretched the least with an average of 11m overall. Then plastic C stretched an average of 12mm and plastic D stretched 20mm^p b)Two ways to improve this experiment would have been to make sure each plastic is exactly the same length as the add to the end of the plastic they could also add a 3rd trial to make the experiment more valid.
0	After reading the students procedure, i though that they needed to add some things in their graph. What about the 24 hours? Didn't they  say after 24 hours but did they do this experiment at school? Because if they did, then they can't stay in school for 24 hours a day. How about the containers? Lastly, negative numbers? In mass, I never knew that you can have negative grams.
0	1. One thing that could be added to the procceger is that you could try using another liquid, rather than viniger. 2. another thing that you could change is add two of each type so there would be 2 stone types, 2 plastics, and 2 woods. 3. instead of rinsing each sample after 24 hours you could messure the mass with the viniger and then rins it off and measure without the viniger.
0	Pandas in China are similar to koala bears in Australia beause they both eat plants and try to stay out of harms way. On the other hand pythons are different because they will eat anything from mice to alli gators and kill what is ever in its path.
0	This data is not accurate becaus they got a different number all the time and they only got the same number once.
0	The additional information that should be included in this procedure is. How much vinegar goes in each sample. Where do the samples go to sit and dry at. Label the samples in the procedure too not just in the data.
0	In conclusion, plastic type D stretched the most out of the samples. Plastic A, on the other hand, was the least stretchable.^p The student could've specified the types of plastics they were testing. They also should have specified the amount of weight they were adding to the clamp. They didn't say how to measure the length of the plastic types.
0	For this experiment, I would want to know how much vinegar I should pour into the cup. Pouring different amonts could change the mass. The other information I would need is if I needed to rinse the material in a timely manner (10 sec, 20 sec etc). this could also effect the mass of the material. I would also need to know if the amount of the samples had to be the same size. That also could effect the difference of the mass's.
0	What I would add in the procedure is that  I what are the materials you need, 2 record your data, 3 what is your conclusion what did you come up with.
0	To tell the amount vinger you pour into the container, the size of the container, Ho long you rinse the sample off with distilled water. How many times you repeat each sample to get down to a writer mass.
0	You would need to know how much vinegar was put in to each sample, find the size and shape of the container so the same amount of vinegar was actually covering the sample. You would need to know the shape or volume of sample because the surface are has to be the same so the same amount is affected by the vinegar.
0	To replicate this experiment we would need to know what type of samples we are determining the mass for. We would also need to know the amount of vinegar to put in each cup. We would also need to know how to dry them at is by cloth or air drying. And we would need to know the mass of each material before the vinegar.
0	I would need the information of why you would let the different samples dry out of the containers. And what are they drying into?
0	I would need to no how much vinegar you would put into each cup, how they determined the mass and how much of each sample did they use in each individual cups.
0	a.Based on the students' data it can be concluded that plastic type B stretched the farthest. It stretch 22mm in T1 and 23mm in T2.^p b.Two ways to improve the validity are to say how many pounds the weights are and to state the exact name of the plastics, and not just bathe them A, B, C, and D. This would make the experiment more accurate.
0	Additional infomation that you would need to replicate this experiment is to remember to write in the procedure to record data. Also name the four different samples you will be working with. Also make sure you work with one sample at a time.
0	The addition information that I would need is how many steps we will need to do to get data. What is the best container to put the sample in and does it have  to be the sume kind of container. I would also need how much many times you need to rinse the sample.
0	In order to replicate, the group students experiment the additional information i would need to  encure, how big the four identical containers were, how big is sample of each four materials that they put into the container where they placed the containers in a warm or cold environment. How much vinegar and the students pour into each container.
0	Based on the student's data you can draw a conclusion that plastic type B stretched the farthest amount. One way the student could have improved the experimental design would be by adding more trials. Another way would be by controlling the measurement of the plastic and weights so each are the same.
0	I can conclude that on average plastic B was the most stretchy plastic. Validity could have been improved if the student states how heavy the weights are in step 4. Also the student could have stated an exact point on the table so that all plastics were in the same conditions to make the experiment more valid.
0	How much vinegar they aded into each container and how long do you rise each sample for, also the temperature the writer would be, Where the samples would be like in room temperature or in cold /hot areas.
0	If this experiment was going to be repeated, a control  would need to be used. Instead of using vinegar, the materials would be placed in water. Also, the procedure does not clearly state how much vinegar is used on each material. The amounts should be equal to balance it out. Changing the amount of time the samples sit inside the containers could also change the results of the experiment.
0	In order to replicate this procedure, it would have to tell what the samples are. There is no way of correctly replicating if the wrong samples are used, which could happen without proper explanation.
0	This group left same very important thing out of their procedure. First of all they didn't tell us what sumples to use for the experiment. They didn't tell us how much vinegar to use or what size containers we would need all of this information to replicate this lab.
0	First the experiment needs to have  a controll. They need to put the materials in water to see if it has any affect on the materials. Second they need more than one trial for each material. I suggest three so you recieve better data. The third thing they can do is tell us exactly how much vinegar they are putting into each sample.
0	Use the same material that is used for the experiment.
0	I believe that in order to replicate we would need the design of the experiment and when we
0	It is necesary to have a constent for each of the four different samples. The constent would be using water instead of vinegar in the containers with the the samples. Also the students did not state how much vinegar they put into each container.
0	a) Plastic type B stretched the most during both trials of this experiment. ^p b) First, the student should have used the same length of each plastic. Finally, the student should make sure each type of plastic is hanging the same length off the table.
0	After reading this groups experiment I have found that to do this experiment over again I would need additional information  additional information would need would include what kind of container do I put the materials in,what size container was used to put the materials in ' what surface or what do I are the materials with, and how much vinegar  would I put in the If separate containers, I would  need all this information to perform of this experiment.
0	To replicate the experiment, you would have to know how much vinegar to use in each container, you'd need to know what time you started so that you could remove the samples from the containers as soon as exactly 24hrs have passed and lastly you'd need to know what time you set the samples out to dry so they can dry for the full 30min.
0	So they should of told us if we have to wait five wen for all three bottles or do we time it different one another. Also do we use the same length for all three plastic bag or are we spouse to use a different length for all three plastic bag.
0	Need to know how much vinigar to put in each container, how you are going to get the mass of the sample and how they are going to calculate the difference should be included in the students procedure.
0	To conclude, plastic type B stretched more in trial 2. It stretched 23mm, the plastic that least stretched was plastic type A. It only stretched 12mm for trial 2 and 10mm for trial 1. This means plastic B is the strongest and plastic A is the weakest, also plastic D stayed constant for trial 1 and 2.
0	The plastic that were being stretched all come out to a different length. On the second trial of stretching the some plastics someway the numbers would forely the some give or take a few. The student could have improved the experiment by leaving the plastic to stretch larger and see if there is a different result. Also the student doesn't know if each type of plastic is the exact same so the strength could have varied and changed the whole experiment.
0	(a) Based on the student's data, you can conclude that plastic type B is the most stretchable and plastic type A has the least stretchability. ^p (b) One way the student could improve is by making sure the plastic strips are all the same length+ hanging off the table from the same point. Another improvement would be to record the original length of each plastic strip. This would provide a constant to compare the results to.
0	If trying to replicate this experiment, you would need more information. You need to know how much vinegar to poor into the containers. You will also need to know what to label your container. How do you determine the mass of the samples when trying an experiment, you need  to make sure that you have all of the correct  information before starting your project.
0	1. Firstly, the group could provide more information about the materials such is what they are, how big they are, what category the material needs to be in order to conduct this experiment ^p 2. The group does not explain how much vinegar should be poored into the container- how much is needed? ^p 3. The group does not tell what should be used to take out the sample from the container. Even though this is just vinegar, their procedure does not follow the safety rules of the lab. Goggle inclusion would also be rise.
0	In order to replicate the experiment, I would need to know the amount of vinegar put in to each identical container. The four different samples, mass of them, and where they were put is stated. But not how much vinegar was put into the containers.
0	To improve this experiment the student should have mentioned the 4 different types of plastic if mentioned, it would give a more accurate reason as why one type of plastic is more/less stretchable than the other. Also, what the different plastics are made off. If we know that it may help us know why that plastic is, or is not more stretchy from another type of plastic.
0	Pandas in china are similar to koalas in Australia because they both are specialist. In the article it states that koala bears & pandas eat mainly one type of food. Koalas eat eucalyptus leaves while pandas eact bamboo. They are both different from pythons because pythons are generalists. And like stated in the article they can adapt to anything.
0	I a conclusion based on the students data, is that plastic D streched the same amount at 20mm for trial 1 & trial 2. But plastic B streched the most. For trials 1&2 at 22mm for trial 1, and 23mm for trial 2.
0	A- Based on the students data I conclude that plastic type B is the most flexible, type A is the least, and type D remained the same throughout the trials. ^P B- The studed could have improved the experimental design and validity of results by, adding heavier weights to the experiment, and extend or shorten the 5min time period.
0	After reading the group's procedure, some good additional information would be what the containers are made of, the dependent variable, and the dependent variable.
0	You will need a solution, results and a conclusion.
0	If I were to replicate this experiment, I would need to know how much vinegar to pour, what temperature to keep the experiment anothe vinegar, and what temperature to keep the experiment drying.
0	A) From this data, it can be concluded that plastic type B is the most flexible because it has the longest length stretched in both trial 1 and 2 additionally. Plastic type A is the least flexible since it had the shortest length stretched in both trials. B) One way the experimental design could be improved is by adding more trials for each plastic because more trials lead to more accurate results. Additionally the design could show how much weight is used on each plastic because if the weights are not the same for each plastic and trial, the results are clearly not valid.
0	The group of students didnot tell us the diffrent samples nor did their procedure tell you to find the starting mass and the difference in the starting mass and ending mass.
0	Some additional information this group would need would be a dependent variable. They would also need to tell how they rinsed the samples. How much vinegar was used. How much of the samples were used. It doesn't say how much was used in step 2 or 3.
0	The additional information you would need in order to replicate the expierence is the 4 samples. The starting mass the ending mass and the time. Also the difference in mass.
0	Pandas are similar to koalas due to their very much a like eating habitsthey both eat bamboo and occasional bugs. Pythons on the other hand, aren't mammals like pandas & koalas & eat mostly rodents.
0	The procedure that is determine the mass of four different samples, pour vinegar in each of four separate, but idential containers. After of one day remove and allow the samples for 30 minutes.
0	You would need the size of the container, amount of vinegar used, the types of samples. Such as earth, wood, limestone, and plastic and how much of each to put in.
0	NSR
0	From reading this students procedure and reviewing their data, I have realized some plastics are significantly better than others. The data shows that plastic type B that stretched 22mm and 23mm, and plastic type D stretched 20mm both times. Types B and C because that table shows A that stretched 10 and 12mm are type C stretched 14 and 13 mm. In conclusion, plastic type B and D are much stronger than A and C. b) Two ways they could have improved the experimental design is allowing them to hang for more than 5 minutes to get better data. Also, running a third trial will improve their results.
0	A) We can conclude that plastic type B is stronger because on the best trial I only stretched by mm. Then on the second trial it decreased to stretch by 1 more. Picture type A is strong but on the first trial it stretches 10mm, while on the second trial it stretched & mm more. We would rather have the stretch decrease than increase. B) The students could have added more time to the bags being stretched and they could have done more trials.
0	In order to deplicate this experiment, we would need to know how much vinegar the people used. If we don,t know and we use more or less, it could change the experiments outcome. Also , we would need to know all of the tools they used so that we could use the same ones. And finally, it would help if they measured the mass inbetween the 24 hours.
0	Say what kinds of materials there using. Why there doing are experiment.
0	I would needed to know what different samples to find the mass, how much starting mass I would need, and how to measure the ending mass. Without these three pieces of information, I would not be able to replicate the experiment exactly.
0	Pandas in China are similar to koalas in Australia because they are their specialist. Pythons are generalists which are the complete offer, to pandas and koalas. The text states ''a generalist is a raccoon, a python, a cockroach, a white-tailed deer. A specialists is China's panda or Australia' koala.'' The specialists are the peaceful creatures that keep to themselves and generalists are the destructive creatures that are harmful and dangerous. This is just like a house cat compared to lion or a dog compared to wolf.
0	The students didnot start with saying what materials ar needed. They also didnt say what the four samples were. The students did specify on what kind of materials they were useing!
0	A conclusion could be that different plastics have different amounts that it could be stretched at. The student could have improved the experimental design by having 3 trials an varity of cups.
0	According to the data plastic type B had the most Stretchability of all them and plastic type A stretched the least each trial. The students could've said what type of plastic it was and also stated the before and after numbers for the plastic just in case there were any errors in the experiment.
0	It would have been better to have had three trials for the data and to have an average for the data. Also a total of the data could have been better too.
0	In order to replicate the experiment, procedure should include the names of the four different samples, the amount of vinegar that should be poured in each cup, and the size of the four identical containers.
0	From the data of this lab, I can infer that in the second trial plastic types A and B both stretched farther than they did in the first trial. And type C didn't stretch as much as if did in the first trial, and type D stretched evenly with what it stretched the first trial. Two ways they could have made this procedure better is by doing the experiment on the same surface, and by having the same person conducting the experiment in both trials.
0	I think the next step is to see what mass is the highest the normal one and the lowest is. We want to add it up to see what mass is better, we need to see what sample looks good because you don't want to have a bad one.
0	The aditional informatiou I would need to replicate the experiment is how much vinegar needs to be added to each identical containers, what kind of materials are being placed into the samples and know why the mass is being calculated.
0	To replicate the experiment, I would need the materials to replicate the procedure I would need to know how much vinegar to pour each of the containers .To replicate the experiment  would need to know where to place the containers with the vinegar and materials in it .
0	"China's panda and Australia's koala bear are both specialists. while pandas eat nothing but bamboos, ""and koala eats eucalyptus leaves almost exclusively,""  phython's a generalist. According to the oraicle  we live in an age that favors generalist rather than specialists; and other generalists are best in and around humans."
0	a) Based on the students data one can conclude that plastic type B had the most stretchability. For both trials preformed, type B stretched the furthest at 22 mm + 23mm. Therefore, this type of plastic is probably the most durable of the  4 because it was able to withstand such stretching. ^p b) The students could have improved by specifying what types of plastics to use instead of just A, B, C or D. Also by specifying how far from the edge of the table each piece of plastic needs to be taped as this can effect results if they are not all the same lengths.
0	In order to replicate this as the groups procedure would need to include what the four items they are testing and the group would also need to include the volume of vinegar which the four samples were added to. One last thing that would need to be specified is the concertation of the vinegar. If when the experiment is replicated and a different concentration of vinegar is used different results mass occuree.
0	In order for me to replicate this experiment I would have to know how I would determine the mass of each samples. When do you pour the vinegar in the containers. And what does distilled water mean.
